# Generated on Tue Feb 14 01:01:23 2017 by soham.
# This file was created by PDFgui.
#S 1
#L r  Gtrunc  Gdiff  Gcalc
3.62 0.114967 0.111762 0.00320526
3.63 -0.0583224 0.123679 -0.182002
3.64 -0.2331 0.130758 -0.363858
3.65 -0.406055 0.132906 -0.538961
3.66 -0.574297 0.130144 -0.704441
3.67 -0.735287 0.122753 -0.85804
3.68 -0.886901 0.111252 -0.998153
3.69 -1.02747 0.0963665 -1.12384
3.7 -1.15581 0.0789765 -1.23479
3.71 -1.27121 0.0600712 -1.33128
3.72 -1.37242 0.0416821 -1.4141
3.73 -1.4605 0.0239335 -1.48443
3.74 -1.53627 0.00747899 -1.54375
3.75 -1.60062 -0.00692756 -1.59369
3.76 -1.65465 -0.0186898 -1.63596
3.77 -1.6996 -0.0274083 -1.67219
3.78 -1.73677 -0.0328944 -1.70388
3.79 -1.76745 -0.035176 -1.73227
3.8 -1.79284 -0.0344683 -1.75837
3.81 -1.81375 -0.0309006 -1.78285
3.82 -1.83156 -0.0254777 -1.80608
3.83 -1.84701 -0.0188471 -1.82816
3.84 -1.86067 -0.0117263 -1.84894
3.85 -1.87295 -0.0048542 -1.8681
3.86 -1.8841 0.00107827 -1.88518
3.87 -1.89429 0.00542083 -1.89971
3.88 -1.90356 0.00768432 -1.91124
3.89 -1.91193 0.00749225 -1.91942
3.9 -1.91933 0.00469773 -1.92403
3.91 -1.92579 -0.000778634 -1.92501
3.92 -1.93132 -0.00882324 -1.9225
3.93 -1.93589 -0.0191279 -1.91676
3.94 -1.93947 -0.0312719 -1.9082
3.95 -1.94198 -0.0447358 -1.89724
3.96 -1.94325 -0.0589432 -1.88431
3.97 -1.94295 -0.0732847 -1.86967
3.98 -1.9405 -0.0871284 -1.85337
3.99 -1.9349 -0.0997487 -1.83515
4 -1.92514 -0.110826 -1.81431
4.01 -1.9097 -0.120018 -1.78968
4.02 -1.88666 -0.12712 -1.75954
4.03 -1.85372 -0.132103 -1.72162
4.04 -1.80817 -0.135064 -1.67311
4.05 -1.74698 -0.136266 -1.61071
4.06 -1.66681 -0.13605 -1.53076
4.07 -1.56298 -0.13368 -1.4293
4.08 -1.43138 -0.129089 -1.30229
4.09 -1.26964 -0.12386 -1.14578
4.1 -1.07456 -0.118447 -0.956113
4.11 -0.843389 -0.113236 -0.730153
4.12 -0.573993 -0.108499 -0.465494
4.13 -0.265034 -0.104365 -0.160669
4.14 0.0838866 -0.100786 0.184673
4.15 0.472084 -0.0975316 0.569616
4.16 0.899723 -0.0921506 0.991874
4.17 1.36215 -0.0855881 1.44774
4.18 1.85344 -0.0786395 1.93208
4.19 2.36764 -0.0707689 2.43841
4.2 2.89763 -0.0613695 2.959
4.21 3.43525 -0.049814 3.48506
4.22 3.97149 -0.0354936 4.00698
4.23 4.49669 -0.0178906 4.51458
4.24 5.00077 0.00334566 4.99742
4.25 5.47049 0.0253317 5.44516
4.26 5.89674 0.0489037 5.84784
4.27 6.27076 0.0745076 6.19625
4.28 6.58408 0.101827 6.48225
4.29 6.82934 0.130326 6.69901
4.3 7.00058 0.159298 6.84128
4.31 7.09342 0.187872 6.90555
4.32 7.10519 0.215014 6.89018
4.33 7.03508 0.239628 6.79545
4.34 6.87718 0.253607 6.62357
4.35 6.64195 0.263383 6.37857
4.36 6.33469 0.268544 6.06615
4.37 5.96208 0.268576 5.6935
4.38 5.53218 0.26311 5.26907
4.39 5.05416 0.251942 4.80222
4.4 4.53806 0.235105 4.30295
4.41 3.99445 0.212856 3.78159
4.42 3.43406 0.185629 3.24843
4.43 2.86822 0.15479 2.71343
4.44 2.30826 0.122318 2.18594
4.45 1.76357 0.0891231 1.67445
4.46 1.24252 0.0561686 1.18635
4.47 0.752254 0.0244242 0.72783
4.48 0.298602 -0.00511957 0.303722
4.49 -0.114078 -0.0315614 -0.0825166
4.5 -0.482907 -0.054103 -0.428804
4.51 -0.805251 -0.0708727 -0.734378
4.52 -1.07956 -0.0798678 -0.999692
4.53 -1.31034 -0.0840681 -1.22627
4.54 -1.50028 -0.0837351 -1.41654
4.55 -1.65291 -0.0792627 -1.57365
4.56 -1.77248 -0.0712614 -1.70122
4.57 -1.86365 -0.0604548 -1.8032
4.58 -1.93131 -0.0477001 -1.88361
4.59 -1.98037 -0.0339636 -1.94641
4.6 -2.01508 -0.019806 -1.99527
4.61 -2.0401 -0.00658953 -2.03351
